Exit Time,Cumulative PnL INR
2024-12-09 14:20:00+05:30,2082457.5
2024-12-10 09:55:00+05:30,2079568.5
2024-12-10 12:35:00+05:30,2073825.0
2024-12-10 15:05:00+05:30,2067801.0
2024-12-11 09:25:00+05:30,2062161.0
2024-12-13 11:50:00+05:30,2082457.5
2024-12-17 09:20:00+05:30,2104384.5
2024-12-19 11:35:00+05:30,2155458.0
2024-12-20 09:20:00+05:30,2142045.0
2024-12-23 09:15:00+05:30,2147391.0
2024-12-23 12:50:00+05:30,2148648.0
2024-12-26 09:15:00+05:30,2133255.0
2024-12-26 10:10:00+05:30,2120838.0
2024-12-27 09:15:00+05:30,2115967.5
2024-12-27 12:10:00+05:30,2113345.5
2024-12-30 10:10:00+05:30,2110533.0
2024-12-30 12:25:00+05:30,2112205.5
2025-01-01 10:25:00+05:30,2130384.0
2025-01-01 14:55:00+05:30,2135901.0
2025-01-02 10:20:00+05:30,2130681.0
2025-01-03 09:40:00+05:30,2134485.0
2025-01-07 09:15:00+05:30,2167827.0
2025-01-07 13:55:00+05:30,2166843.0
2025-01-08 13:40:00+05:30,2183143.5
2025-01-09 09:15:00+05:30,2181261.0
2025-01-09 15:25:00+05:30,2183232.0
2025-01-10 09:15:00+05:30,2176902.0
2025-01-10 11:15:00+05:30,2176944.0
2025-01-10 13:25:00+05:30,2163763.5
2025-01-14 09:15:00+05:30,2175874.5
2025-01-14 12:15:00+05:30,2175450.0
2025-01-14 14:00:00+05:30,2168382.0
2025-01-14 14:45:00+05:30,2167228.5
2025-01-15 10:35:00+05:30,2158320.0
2025-01-15 13:15:00+05:30,2150275.5
2025-01-16 09:15:00+05:30,2133945.0
2025-01-16 14:35:00+05:30,2132320.5
2025-01-16 15:25:00+05:30,2126706.0
2025-01-17 09:15:00+05:30,2112352.5
2025-01-20 09:15:00+05:30,2117203.5
2025-01-21 09:25:00+05:30,2134131.0
2025-01-21 11:45:00+05:30,2139390.0
2025-01-21 12:35:00+05:30,2124700.5
2025-01-22 14:10:00+05:30,2132511.0
2025-01-24 09:35:00+05:30,2135113.5
2025-01-24 11:10:00+05:30,2125383.0
2025-01-24 13:00:00+05:30,2118021.0
2025-01-28 09:15:00+05:30,2116812.0
2025-01-28 14:50:00+05:30,2127451.5
2025-01-29 10:55:00+05:30,2120854.5
2025-01-31 09:15:00+05:30,2120805.0
2025-01-31 11:55:00+05:30,2114955.0
2025-01-31 14:05:00+05:30,2114640.0
2025-01-31 15:10:00+05:30,2107140.0
2025-02-01 11:50:00+05:30,2102427.0
2025-02-01 14:20:00+05:30,2095813.5
2025-02-03 09:15:00+05:30,2075556.0
2025-02-04 09:15:00+05:30,2058337.5
2025-02-05 15:15:00+05:30,2081568.0
2025-02-06 15:00:00+05:30,2079703.5
2025-02-07 10:15:00+05:30,2073840.0
2025-02-07 15:10:00+05:30,2074465.5
2025-02-10 09:40:00+05:30,2066838.0
2025-02-10 14:55:00+05:30,2063962.5
2025-02-11 09:20:00+05:30,2055273.0
2025-02-12 11:40:00+05:30,2067604.5
2025-02-12 14:05:00+05:30,2065498.5
2025-02-13 09:15:00+05:30,2053519.5
2025-02-13 13:10:00+05:30,2048337.0
2025-02-14 14:30:00+05:30,2061571.5
2025-02-17 09:40:00+05:30,2053098.0
2025-02-17 10:40:00+05:30,2045482.5
2025-02-18 09:20:00+05:30,2046562.5
2025-02-18 14:45:00+05:30,2043376.5
2025-02-19 14:25:00+05:30,2047501.5
2025-02-19 15:05:00+05:30,2038579.5
2025-02-20 09:20:00+05:30,2029000.5
2025-02-20 13:50:00+05:30,2025195.0
2025-02-21 09:25:00+05:30,2020405.5
2025-02-24 11:45:00+05:30,2038069.5
2025-02-27 15:05:00+05:30,2041876.5
2025-02-28 11:25:00+05:30,2048421.0
2025-02-28 12:35:00+05:30,2040063.0
2025-02-28 14:40:00+05:30,2035062.0
2025-03-03 09:40:00+05:30,2024424.0
2025-03-03 12:30:00+05:30,2022043.5
2025-03-05 13:35:00+05:30,2030079.0
2025-03-06 09:15:00+05:30,2023173.0
2025-03-06 09:30:00+05:30,2016678.0
2025-03-07 14:45:00+05:30,2013190.5
2025-03-10 14:15:00+05:30,2008047.0
2025-03-12 09:15:00+05:30,2017426.5
2025-03-12 11:45:00+05:30,2012628.0
2025-03-12 14:05:00+05:30,2007472.5
